,item,code,firstCategory,FirstCategoryID,secondCategory,SecondCategoryID
3000,乐拉美国车厘子樱桃大果新鲜水果孕妇水果空运斤装顺丰包邮,1010115012600000000,水果,20.0,樱桃,99.0
3001,新鲜车厘子现摘现发黑珍珠大樱桃孕妇应季水果斤装顺丰包邮,1010115012600000000,水果,20.0,樱桃,99.0
3002,美国车厘子斤装大果智利大樱桃新鲜水果顺丰空运,1010115012600000000,水果,20.0,樱桃,99.0
3003,酸樱桃干添加剂无核酸甜车厘子果脯零食烘焙散装新品箱促销,1010115012600000000,水果,20.0,樱桃,99.0
3004,应节现摘美早樱桃新鲜水果车厘子中果大果级斤装整箱顺丰包邮,1010115012600000000,水果,20.0,樱桃,99.0
3005,鲜引力樱桃果干袋樱桃干果脯果干蜜饯鲜果脯休闲食品,1010115012600000000,水果,20.0,樱桃,99.0
3006,无核樱桃干包邮无核车厘子干果脯果干零食烘焙原料,1010115012600000000,水果,20.0,樱桃,99.0
3007,鲜引力樱桃果干无核蜜饯车厘子休闲食品小吃零食水果脯干,1010115012600000000,水果,20.0,樱桃,99.0
3008,大连美早大樱桃正式下线年底再来勿拍,1010115012600000000,水果,20.0,樱桃,99.0
3009,比比妙盐津樱桃干休闲零食小吃蜜饯果脯水果干袋装,1010115012600000000,水果,20.0,樱桃,99.0
3010,顺丰空运美国进口车厘子应季新鲜大樱桃斤装孕妇水果特大果,1010115012600000000,水果,20.0,樱桃,99.0
3011,山东樱桃干樱桃丁袋包邮酸甜蜜饯无核烘焙馅料斤散装批发,1010115012600000000,水果,20.0,樱桃,99.0
3012,爱有梅有盐津樱桃干果干果脯话梅蜜饯办公室休闲零食小吃水果干,1010115012600000000,水果,20.0,樱桃,99.0
3013,阿弟仔美国清香大樱桃干包水果干果脯蜜饯无核小包装,1010115012600000000,水果,20.0,樱桃,99.0
3014,百草味樱桃干零食蜜饯鲜果干果脯水果干袋装休闲食品送女友,1010115012600000000,水果,20.0,樱桃,99.0
3015,大果顺丰包邮斤陕西大荔酥脆冬枣新鲜脆甜特大水果非斤斤,1010115012700000000,水果,20.0,枣,100.0
3016,陕西大荔冬枣斤当季水果新鲜冰糖枣斤现摘冬青枣脆整箱包邮,1010115012700000000,水果,20.0,枣,100.0
3017,陕西大荔冬枣新鲜水果包邮斤枣子冰糖青枣脆枣特大孕妇当季红枣,1010115012700000000,水果,20.0,枣,100.0
3018,陕西大荔冬枣斤新鲜脆枣当季时令水果大枣甜脆鲜枣特大冬枣包邮,1010115012700000000,水果,20.0,枣,100.0
3019,香酥脆枣红枣包邮酥脆无核嘎嘣脆空心干非烘干冻干脆枣,1010115012700000000,水果,20.0,枣,100.0
3020,红枣特级和田大枣特大斤正宗六星玉枣子新鲜一级骏枣干,1010115012700000000,水果,20.0,枣,100.0
3021,佳洲红枣夹核桃级枣子加核桃仁葡萄干夹心抱抱果礼盒装,1010115012700000000,水果,20.0,枣,100.0
3022,佳洲红枣和田大枣特级斤免洗正宗一级六星精品大玉枣子,1010115012700000000,水果,20.0,枣,100.0
3023,陕西大荔冬枣时令孕妇水果新鲜当应季整箱斤批包邮脆青枣子,1010115012700000000,水果,20.0,枣,100.0
3024,大荔冬枣斤枣子新鲜当季时令水果脆甜鲜枣孕妇红枣整箱包邮,1010115012700000000,水果,20.0,枣,100.0
3025,斤陕西大荔冬枣新鲜孕妇水果当季脆甜大枣子青枣整箱包邮,1010115012700000000,水果,20.0,枣,100.0
3026,顺丰包邮新鲜冬枣应季水果现摘牛奶青枣斤当季整箱枣子鲜枣,1010115012700000000,水果,20.0,枣,100.0
3027,第二件元固本堂枣夹核桃仁无核红枣夹核桃真空小包装,1010115012700000000,水果,20.0,枣,100.0
3028,枸杞桂圆红枣姜茶菊花玫瑰生姜丝袋装小包装女人茶养生茶,1010115012700000000,水果,20.0,枣,100.0
3029,顺丰包邮陕西大荔冬枣新鲜斤脆甜孕妇水果青枣红枣枣子批发,1010115012700000000,水果,20.0,枣,100.0
3030,椰枣迪拜阿联酋免洗蜜枣黑耶枣干孕妇零食红枣更甜,1010115012700000000,水果,20.0,枣,100.0
3031,红枣和田大枣斤新鲜精品特级六星干果正宗一级枣子特大,1010115012700000000,水果,20.0,枣,100.0
3032,红枣和田大枣年新枣特级六星干片枣子斤一级特大,1010115012700000000,水果,20.0,枣,100.0
3033,特级冬枣新鲜应季脆冬枣水果甜枣胜大荔冬枣斤包邮,1010115012700000000,水果,20.0,枣,100.0
3034,买件减元农博汇阿克苏红枣一等枣鲜甜红枣灰枣,1010115012700000000,水果,20.0,枣,100.0
3035,红枣特级六星和田大枣一级特大免洗玉枣新枣斤包邮,1010115012700000000,水果,20.0,枣,100.0
3036,冬枣新鲜特大酥脆冰糖冬枣应季孕妇水果大荔红枣甜枣包邮,1010115012700000000,水果,20.0,枣,100.0
3037,齐云山南酸枣糕斤江西桶装孕妇零食酸枣片野生酸枣糕,1010115012700000000,水果,20.0,枣,100.0
3038,拼团好想你鲜肉枣免洗灰枣零食礼包,1010115012700000000,水果,20.0,枣,100.0
3039,镇店之宝和田玉枣特级六星特大正宗大枣红枣袋,1010115012700000000,水果,20.0,枣,100.0
3040,盛耳红枣阿克苏红枣休闲零食大枣袋装,1010115012700000000,水果,20.0,枣,100.0
3041,蜜赞香酥脆枣小包装无核酥脆空心非烘干无油红枣休闲零食,1010115012700000000,水果,20.0,枣,100.0
3042,禾煜和田御贡红枣礼盒和田红枣礼品礼盒,1010115012700000000,水果,20.0,枣,100.0
3043,大果顺丰包邮陕西脆甜大荔冬枣新鲜斤特大水果非斤斤,1010115012700000000,水果,20.0,枣,100.0
3044,陕西大荔冬枣新鲜斤当季水果现摘现发青枣子大枣整箱鲜枣,1010115012700000000,水果,20.0,枣,100.0
3045,大漠野宝红枣片泡茶泡水红枣干片干脆片酥脆无核罐装,1010115012700000000,水果,20.0,枣,100.0
3046,新枣斤灰枣红枣吊干特级若羌灰枣原生态未洗若羌红枣大枣,1010115012700000000,水果,20.0,枣,100.0
3047,买三送酵素枣黄金枣增强版正品排孝素枣纤素枣便酵素枣,1010115012700000000,水果,20.0,枣,100.0
3048,西北之星陕西狗头枣有机红枣特大一级陕北大枣新鲜红枣干斤,1010115012700000000,水果,20.0,枣,100.0
3049,买送红枣夹核桃仁葡萄干和田大枣干果什锦夹心抱抱零食,1010115012700000000,水果,20.0,枣,100.0
3050,好牌和田红枣夹核桃仁美脑枣新老包装随机发货,1010115012700000000,水果,20.0,枣,100.0
3051,大荔冬枣新鲜水果斤陕西枣当季整箱酥脆甜青枣冰糖鲜枣大沥冬枣,1010115012700000000,水果,20.0,枣,100.0
3052,山西庙脆甜冬枣新鲜斤当季孕妇水果青枣大红枣子包邮非大荔,1010115012700000000,水果,20.0,枣,100.0
3053,加州原野干果枣夹核桃仁袋休闲零食红枣大枣,1010115012700000000,水果,20.0,枣,100.0
3054,椰枣特级黑椰枣迪拜阿联酋沙特耶枣新鲜椰枣干免洗,1010115012700000000,水果,20.0,枣,100.0
3055,大枣夹核桃包淘宝心选零食即食和田骏枣红枣核桃仁,1010115012700000000,水果,20.0,枣,100.0
3056,西域良品挂干香枣若羌枣子红枣灰枣特级大枣小包装泡水喝,1010115012700000000,水果,20.0,枣,100.0
3057,马牙枣灵武长枣冬枣新鲜斤常见水果新鲜当季整箱鲜枣红枣礼盒,1010115012700000000,水果,20.0,枣,100.0
3058,好想你枣片礼盒装新郑红枣片片种口味即食烟盒装零食,1010115012700000000,水果,20.0,枣,100.0
3059,顺丰包邮新鲜山楂果斤装特级山楂农家水果现摘红果冰糖葫芦,1010115012800000000,水果,20.0,红果,101.0
3060,御食园山楂丸袋山楂果山里红山楂制品大红果山楂球,1010115012800000000,水果,20.0,红果,101.0
3061,红果山楂零食小包装儿童果丹皮山楂条山楂片山楂糕山楂卷,1010115012800000000,水果,20.0,红果,101.0
3062,新鲜山楂果斤装大山楂水果现摘现发山里红果山楂干糖葫芦,1010115012800000000,水果,20.0,红果,101.0
3063,专享日日煮山楂布丁开胃零食酸甜网红果丹皮,1010115012800000000,水果,20.0,红果,101.0
3064,御食园老山楂丸山楂制品红果山楂球零食年货礼盒,1010115012800000000,水果,20.0,红果,101.0
3065,红果人支山楂卷功夫山楂卷棒棒糖山楂棒棒糖儿童宝宝零食,1010115012800000000,水果,20.0,红果,101.0
3066,广西百香果整箱斤新鲜现季水果西番莲鸡蛋果特级大红果现摘酸甜,1010115012800000000,水果,20.0,红果,101.0
3067,广西百香果斤精装大红果桂林新鲜西番莲鸡蛋果热带水果新鲜采摘,1010115012800000000,水果,20.0,红果,101.0
3068,新鲜山楂果斤装特级山楂现摘现发山里红果山楂干糖葫芦,1010115012800000000,水果,20.0,红果,101.0
3069,新鲜山楂斤特级大五棱生山楂果水果三渣红甜子山里红果糖葫芦,1010115012800000000,水果,20.0,红果,101.0
3070,百草味山里红果袋冰糖山楂酸甜空心山楂果干果脯零食,1010115012800000000,水果,20.0,红果,101.0
3071,朵果果百香果新鲜斤广西越南大红果现摘包邮一级酸甜孕妇水果,1010115012800000000,水果,20.0,红果,101.0
3072,一品巷子源合斋山楂条袋组合装红果条聚会零食酸甜蜜饯零食,1010115012800000000,水果,20.0,红果,101.0
3073,广西黄金白香果新鲜百香果超大果红果斤西番莲鸡蛋果孕妇果包邮,1010115012800000000,水果,20.0,红果,101.0
3074,新鲜山楂果斤装特级山楂现摘现发山里红果山楂干糖葫芦,1010115012800000000,水果,20.0,红果,101.0
3075,广西百香果特级热带水果新鲜一级紫白香果斤大红果包邮整箱果酱,1010115012800000000,水果,20.0,红果,101.0
3076,广西百香果斤特级大果一级红果新鲜斤鸡蛋果酱浆批发黄金白香果,1010115012800000000,水果,20.0,红果,101.0
3077,广西精选百香果斤紫百香果红果新鲜热带水果酸爽香甜送开果器,1010115012800000000,水果,20.0,红果,101.0
3078,西域美农新鲜百香果大果斤水果西番莲鸡蛋果精装红果当季整箱,1010115012800000000,水果,20.0,红果,101.0
3079,新鲜百香果斤一级当季水果特级大果紫皮鸡蛋红果西番莲,1010115012800000000,水果,20.0,红果,101.0
3080,广西百香果斤广西紫皮特大果新鲜水果原浆一级当年大红果鸡蛋果,1010115012800000000,水果,20.0,红果,101.0
3081,现摘百香果斤热带水果新鲜紫香大红果当季整箱包邮,1010115012800000000,水果,20.0,红果,101.0
3082,广西百香果现摘斤特级新鲜水果大红果原浆斤一级整箱紫皮包邮,1010115012800000000,水果,20.0,红果,101.0
3083,百香果个装新鲜热带水果西番莲鸡蛋果中大红果任搭份顺丰包邮,1010115012800000000,水果,20.0,红果,101.0
3084,广西百香果热带水果新鲜包邮西番莲鸡蛋果现摘共发斤大红果斤,1010115012800000000,水果,20.0,红果,101.0
3085,广西百香果现摘特级大果斤包邮新鲜水果一级大红果西番莲鸡蛋果,1010115012800000000,水果,20.0,红果,101.0
3086,百香果斤紫皮特级大果新鲜水果原浆酱一级整箱当季大红果,1010115012800000000,水果,20.0,红果,101.0
3087,广盛山楂卷山里红果丹皮散装酸甜果脯怀旧儿童休闲零食蜜饯,1010115012800000000,水果,20.0,红果,101.0
3088,广西百香果当季大红果斤现摘水果新鲜当季整箱紫皮水果浆包邮,1010115012800000000,水果,20.0,红果,101.0
3089,百香果斤广西紫皮特级大果新鲜水果原浆果酱一级整箱当季大红果,1010115012800000000,水果,20.0,红果,101.0
3090,广西新鲜水果紫百香果斤特级大红果一级当季白香果西番莲包邮,1010115012800000000,水果,20.0,红果,101.0
3091,广西百香果新鲜水果西番莲应季水果鸡蛋果个大红果,1010115012800000000,水果,20.0,红果,101.0
3092,西域美农新鲜百香果斤大果时令水果西番莲鸡蛋果精装红果整箱,1010115012800000000,水果,20.0,红果,101.0
3093,广西斤装百香果特级大果新鲜现摘现发水果西番莲包邮红果,1010115012800000000,水果,20.0,红果,101.0
3094,广西百香果斤包邮水果现摘紫皮特级大红果新鲜鸡蛋果当季整箱,1010115012800000000,水果,20.0,红果,101.0
3095,一品巷子山楂条袋红果条酸甜蜜饯零食满元选,1010115012800000000,水果,20.0,红果,101.0
3096,广西百香果特级大红果孕妇水果新鲜斤斤现摘现发精选水果鸡蛋果,1010115012800000000,水果,20.0,红果,101.0
3097,广西百香果斤包邮整箱当季新鲜孕妇水果西番莲鸡蛋果大红果现摘,1010115012800000000,水果,20.0,红果,101.0
3098,新鲜现摘广西百香果大红果西番莲鸡蛋果当季孕妇水果斤包邮,1010115012800000000,水果,20.0,红果,101.0
3099,元任选件百草味冰糖山楂山里红果去核酸甜水果脯蜜饯,1010115012800000000,水果,20.0,红果,101.0
3100,广西百香果斤斤斤中大果热带新鲜当季现摘大红果鸡蛋果整箱,1010115012800000000,水果,20.0,红果,101.0
3101,新鲜百香果精选斤鸡蛋果包邮紫皮一级果水果原浆整箱大红果,1010115012800000000,水果,20.0,红果,101.0
3102,广西百香果热带水果新鲜鸡蛋果酱原浆斤装大红果当季整箱包邮,1010115012800000000,水果,20.0,红果,101.0
3103,益佳柿饼陕西吊干柿饼独立装霜降西安柿子农家自制赛富平,1010115012900000000,水果,20.0,柿子,102.0
3104,陕西富平吊柿饼单独包装特级流心霜降农家柿子饼斤装包邮,1010115012900000000,水果,20.0,柿子,102.0
3105,陕西富平特级柿饼流心吊柿饼霜降小包装干柿子饼整箱斤装斤,1010115012900000000,水果,20.0,柿子,102.0
3106,新货现发年广西恭城农家柿子饼柿饼非吊柿子斤,1010115012900000000,水果,20.0,柿子,102.0
3107,正常发自然熟水果铁皮柿子斤草莓柿子番茄西红柿包邮,1010115012900000000,水果,20.0,柿子,102.0
3108,洋阳富平柿饼霜妹斤独立包陕西霜降柿子饼农家霜降吊柿饼子,1010115012900000000,水果,20.0,柿子,102.0
3109,宝贝山新鲜绿腚西红柿斤纯天然铁皮柿子草莓油柿子孕妇生吃水果,1010115012900000000,水果,20.0,柿子,102.0
3110,八方美新鲜蔬菜酸甜番茄樱桃西红柿大小洋柿子圣女果斤,1010115012900000000,水果,20.0,柿子,102.0
3111,柿饼干软甜柿饼降霜柿子饼零食出口牛心吊饼斤非富平年货,1010115012900000000,水果,20.0,柿子,102.0
3112,流心吊柿饼富平特级斤装霜降柿子饼陕西整箱礼品盒散装零食,1010115012900000000,水果,20.0,柿子,102.0
3113,新货特级柿饼包邮农家自制降霜洛阳柿子饼赛陕西富平柿饼,1010115012900000000,水果,20.0,柿子,102.0
3114,洋阳富平柿饼独立装斤陕西农家自制级流心吊柿子,1010115012900000000,水果,20.0,柿子,102.0
3115,大棉小姐富平柿饼霜降吊柿子饼年货礼包零食整箱特级柿饼袋,1010115012900000000,水果,20.0,柿子,102.0
3116,吊柿十斤装柿子饼农家自制小包装斤非陕西霜降柿饼富平特级整箱,1010115012900000000,水果,20.0,柿子,102.0
3117,小时候老味道五原黄色西红柿大黄柿子新鲜水果斤装,1010115012900000000,水果,20.0,柿子,102.0
3118,买一斤送一斤吊柿饼子农家自制降霜柿子饼非富平,1010115012900000000,水果,20.0,柿子,102.0
3119,柿子红富平柿饼柿小小霜降柿子饼陕西零食克,1010115012900000000,水果,20.0,柿子,102.0
3120,大棉小姐富平柿饼一口香斤斤斤袋装陕西柿子饼霜降柿饼穗穗柿,1010115012900000000,水果,20.0,柿子,102.0
3121,森庄农品斤农家自制柿子饼柿干吊柿饼非特级陕西,1010115012900000000,水果,20.0,柿子,102.0
3122,薇娅推荐柿饼夹核桃仁陕西富平柿子条特级柿子加核桃卷克,1010115012900000000,水果,20.0,柿子,102.0
3123,圣女果小黄瓜斤千禧番茄西红柿新鲜蔬菜自然熟水果黄瓜柿子,1010115012900000000,水果,20.0,柿子,102.0
3124,秦品轩富平柿饼斤陕西西安零食农家自制吊饼正宗霜降柿子干,1010115012900000000,水果,20.0,柿子,102.0
3125,西北之星陕西柿饼小包装柿子饼霜降火晶柿子干扁非富平柿饼子,1010115012900000000,水果,20.0,柿子,102.0
3126,五井青州柿饼降霜吊柿饼农家自制赛陕西富平柿子干多地包邮,1010115012900000000,水果,20.0,柿子,102.0
3127,新鲜小黄瓜柿子新鲜圣女果水果黄瓜番茄组合斤包邮自然熟,1010115012900000000,水果,20.0,柿子,102.0
3128,柿饼特级吊柿饼桂林农家自制陕西小包装非富平整箱霜降柿子饼,1010115012900000000,水果,20.0,柿子,102.0
3129,斤特价农家手工自制斤降霜柿子饼包邮,1010115012900000000,水果,20.0,柿子,102.0
3130,雀小仙吊柿子饼包农家自制柿饼干包邮非特级陕西富平吊饼,1010115012900000000,水果,20.0,柿子,102.0
3131,圆柿饼农家自制整箱装非陕西富平吊柿饼霜降特级干柿子饼斤,1010115012900000000,水果,20.0,柿子,102.0
3132,山东斤千禧圣女果山东新鲜番茄水果柿子,1010115012900000000,水果,20.0,柿子,102.0
3133,带箱斤圣女果新鲜樱桃柿子番茄西红柿生吃生鲜水果,1010115012900000000,水果,20.0,柿子,102.0
3134,优选陕西桂黄柿子饼盒黑芝麻柿饼糕点点心西安小吃,1010115012900000000,水果,20.0,柿子,102.0
3135,糖心吊包装柿饼斤装散装农家干整箱柿子饼晾晒架老树自制,1010115012900000000,水果,20.0,柿子,102.0
3136,丹东草莓柿子西红柿新鲜铁皮柿子西红柿碱地绿腚草莓番茄顺丰斤,1010115012900000000,水果,20.0,柿子,102.0
3137,秦品轩富平柿饼陕西西安零食农家自制吊饼正宗霜降柿子干,1010115012900000000,水果,20.0,柿子,102.0
3138,吊柿饼广西桂林农家自制特级流心柿子饼包邮袋装赛陕西富平水晶柿,1010115012900000000,水果,20.0,柿子,102.0
3139,山东千禧号圣女果小柿子新鲜樱桃番茄西红柿孕妇水果斤,1010115012900000000,水果,20.0,柿子,102.0
3140,柿季红柿饼特级真空独立小包装陕西西安霜降柿子饼斤装,1010115012900000000,水果,20.0,柿子,102.0
3141,圆柿饼特级农家自制柿子饼霜降柿干非陕西特级富平吊柿饼斤,1010115012900000000,水果,20.0,柿子,102.0
3142,益佳柿饼陕西吊柿饼霜降西安农家自制特赛富平级干柿子饼,1010115012900000000,水果,20.0,柿子,102.0
3143,丹东草莓柿子碱地脆柿子铁皮柿子西红柿番茄新鲜绿腚斤顺丰包邮,1010115012900000000,水果,20.0,柿子,102.0
3144,无核黑枣君迁子柿枣软枣柿子农家袋装园枣,1010115012900000000,水果,20.0,柿子,102.0
3145,柿饼斤农户自制天然降霜柿饼非陕西特级富平吊霜柿子饼,1010115012900000000,水果,20.0,柿子,102.0
3146,聚怀斋陕西富平柿饼霜降柿子饼火晶柿饼圆饼真空独立包装,1010115012900000000,水果,20.0,柿子,102.0
3147,正宗无锡阳山水蜜桃湖景新鲜水果桃子整箱超甜两左右礼盒白凤,1010115013000000000,水果,20.0,桃,103.0
3148,正宗无锡阳山水蜜桃两个礼盒装甜桃子新鲜超大水果湖景顺丰白凤,1010115013000000000,水果,20.0,桃,103.0
3149,正宗宁波奉化水蜜桃新鲜现摘水果当季现摘水蜜桃子玉露蜜露个装,1010115013000000000,水果,20.0,桃,103.0
3150,蟠桃桃子水果新鲜黄金蟠桃当季应季孕妇水果净重斤顺丰包邮,1010115013000000000,水果,20.0,桃,103.0
3151,正宗无锡阳山水蜜桃礼盒当季水果新鲜两个超大软桃子湖景白凤,1010115013000000000,水果,20.0,桃,103.0
3152,纯甜黄金蟠桃新鲜水果斤当季山东蒙阴黄毛蟠桃现摘顺丰包邮,1010115013000000000,水果,20.0,桃,103.0
3153,奉化水蜜桃子礼盒装湖景软玉露现摘当季新鲜孕妇水果非阳山毛油桃,1010115013000000000,水果,20.0,桃,103.0
3154,正宗无锡七彩阳山水蜜桃新鲜水果两个装当季孕妇桃子超甜毛桃,1010115013000000000,水果,20.0,桃,103.0
3155,正宗宁波奉化水蜜桃新鲜时令水果当季孕妇玉露蜜露桃子个装,1010115013000000000,水果,20.0,桃,103.0
3156,平谷大桃斤水蜜桃水果新鲜超甜久保脆桃离核当季硬桃子整箱,1010115013000000000,水果,20.0,桃,103.0
